event_id,timestamp,airline,flight_number,aircraft_model,aircraft_type,origin,destination,latitude,longitude,city,country,fatalities,injuries,damage,cause
EVT001175,2019-09-21T12:07:00,TransContinental,TR627,Airbus A330,Jet,Sydney,Toronto,-33.0585,159.64753,Sao Paulo,USA,0,0,Hull Loss,Runway excursion
EVT001176,2018-11-27T17:53:00,TransContinental,TR5704,Boeing 747,Jet,New York,Berlin,49.67309,-133.21662,Beijing,Egypt,0,0,Hull Loss,Unknown
EVT001177,2019-09-07T17:12:00,SkyWays,SK6731,Boeing 737,Jet,Beijing,Paris,16.9497,96.87569,Mumbai,Brazil,0,0,Major,Mid-air collision
EVT001178,2019-02-23T09:19:00,NorthernFlights,NO5512,Airbus A320,Jet,Sydney,Cairo,-51.41574,-5.532,Toronto,Egypt,0,0,Hull Loss,Weather
EVT001179,2019-03-28T02:33:00,IslandAir,IS4623,Boeing 737,Jet,Mumbai,New York,42.20318,52.09806,Mumbai,France,0,0,Hull Loss,Bird strike
EVT001180,2017-03-19T11:45:00,SkyWays,SK7540,Airbus A330,Jet,Berlin,Sao Paulo,54.94578,19.70121,Cairo,Egypt,0,0,Minor,Weather
EVT001181,2016-11-24T02:33:00,GlobalAir,GL8280,Boeing 747,Jet,Sydney,Beijing,20.36457,112.33942,Paris,Canada,0,0,Hull Loss,Unknown
EVT001182,2015-11-23T09:55:00,AeroExpress,AE8369,Boeing 737,Jet,New York,Cairo,-42.42687,-37.00831,London,Canada,0,0,Major,Pilot error
EVT001183,2015-11-20T21:46:00,NorthernFlights,NO863,Airbus A320,Jet,Sao Paulo,Beijing,10.19055,0.31559,Toronto,Canada,0,0,Hull Loss,Engine failure
EVT001184,2016-04-04T12:35:00,AeroExpress,AE6365,Embraer 190,Turboprop,New York,Cairo,49.98903,75.34106,Sydney,China,0,0,Major,Bird strike
EVT001185,2015-11-01T15:09:00,SkyWays,SK3412,Embraer 190,Turboprop,Sao Paulo,Paris,-23.11576,-41.04779,Beijing,UK,0,0,Minor,Bird strike
EVT001186,2015-01-03T12:47:00,GlobalAir,GL1894,Airbus A330,Jet,Sao Paulo,Toronto,49.25698,160.71802,Berlin,Canada,0,0,Unknown,Engine failure
EVT001187,2020-07-30T21:16:00,GlobalAir,GL5564,Airbus A330,Jet,Sydney,London,46.38969,132.2497,Paris,Germany,0,0,Minor,Pilot error
EVT001188,2019-10-04T16:16:00,NorthernFlights,NO343,Boeing 737,Jet,Mumbai,New York,5.93951,-172.7066,Cairo,Egypt,3,2,Major,Mid-air collision
EVT001189,2016-01-07T10:54:00,GlobalAir,GL1996,Bombardier Q400,Turboprop,Sydney,Cairo,3.44253,-99.9655,New York,Brazil,0,0,Major,Mid-air collision
EVT001190,2017-09-26T17:35:00,GlobalAir,GL5667,Embraer 190,Turboprop,Sao Paulo,Cairo,-29.28348,112.3694,Toronto,France,0,0,Hull Loss,Pilot error
EVT001191,2018-06-27T20:03:00,IslandAir,IS858,Embraer 190,Turboprop,Cairo,Beijing,4.71656,16.20738,London,Canada,0,0,Hull Loss,Mid-air collision
EVT001192,2016-02-11T20:04:00,IslandAir,IS3085,Boeing 737,Jet,New York,Paris,-37.77189,138.09905,Berlin,Germany,0,0,Minor,Bird strike
EVT001193,2015-09-15T04:05:00,TransContinental,TR5354,Bombardier Q400,Turboprop,Sao Paulo,Toronto,1.21087,130.45148,Berlin,India,0,0,Unknown,Pilot error
EVT001194,2016-03-27T16:41:00,GlobalAir,GL2946,Bombardier Q400,Turboprop,Mumbai,Beijing,-28.07198,152.70551,London,China,0,0,Minor,Weather
EVT001195,2020-09-25T05:27:00,GlobalAir,GL8970,Embraer 190,Turboprop,Paris,Sydney,30.18964,-53.83298,Cairo,France,0,0,Hull Loss,Pilot error
EVT001196,2020-03-03T16:22:00,SkyWays,SK5311,Airbus A330,Jet,Beijing,Toronto,-0.42529,65.96836,Paris,Australia,0,0,Major,Unknown
EVT001197,2016-05-06T16:28:00,IslandAir,IS9323,Bombardier Q400,Turboprop,Sao Paulo,London,-42.24764,112.68395,Sao Paulo,USA,0,0,Major,Engine failure
EVT001198,2015-08-21T18:43:00,AeroExpress,AE8984,Airbus A320,Jet,London,Cairo,-9.76592,30.52238,Paris,Germany,0,0,Major,Bird strike
EVT001199,2017-01-29T19:29:00,GlobalAir,GL4133,Bombardier Q400,Turboprop,Cairo,Berlin,42.05745,79.79338,Cairo,USA,0,0,Hull Loss,Engine failure
EVT001200,2016-10-11T20:41:00,IslandAir,IS4074,Boeing 747,Jet,Beijing,Cairo,-1.1669,-171.8316,Sao Paulo,Egypt,0,0,Hull Loss,Engine failure
EVT001201,2019-06-28T11:10:00,NorthernFlights,NO7165,Boeing 737,Jet,Sydney,Cairo,-24.7584,-126.29559,London,India,0,0,Minor,Mid-air collision
EVT001202,2019-09-16T07:27:00,SkyWays,SK2744,Boeing 747,Jet,Paris,Beijing,11.58733,-1.00089,Mumbai,France,0,0,Major,Weather
EVT001203,2017-06-29T11:06:00,AeroExpress,AE4257,Bombardier Q400,Turboprop,London,Sao Paulo,47.11466,3.72704,Paris,Brazil,0,0,Unknown,Pilot error
EVT001204,2017-08-01T14:54:00,IslandAir,IS9168,Boeing 747,Jet,Toronto,Cairo,-55.01704,75.06005,Cairo,Egypt,0,0,Hull Loss,Engine failure
EVT001205,2017-06-21T14:04:00,NorthernFlights,NO8634,Bombardier Q400,Turboprop,Berlin,London,-34.65872,-0.54659,Mumbai,Brazil,0,0,Minor,Bird strike
EVT001206,2019-06-06T20:57:00,SkyWays,SK5461,Airbus A320,Jet,London,Toronto,39.69772,-90.6647,New York,Canada,0,0,Hull Loss,Runway excursion
EVT001207,2020-07-01T11:12:00,NorthernFlights,NO7331,Airbus A320,Jet,Paris,Cairo,-43.80496,106.8656,Cairo,Canada,0,0,Minor,Runway excursion
EVT001208,2019-06-15T08:55:00,NorthernFlights,NO2342,Airbus A320,Jet,Toronto,New York,36.86001,-176.44766,New York,France,0,2,Minor,Engine failure
EVT001209,2017-01-11T16:28:00,SkyWays,SK5839,Boeing 747,Jet,Cairo,Toronto,26.94922,-11.17451,Sao Paulo,China,0,0,Unknown,Weather
EVT001210,2016-09-15T10:22:00,SkyWays,SK7896,Boeing 737,Jet,London,Sao Paulo,-31.06971,104.35361,New York,China,0,0,Minor,Runway excursion
EVT001211,2016-01-09T18:03:00,IslandAir,IS539,Airbus A330,Jet,New York,London,31.53272,-166.40878,New York,India,0,0,Hull Loss,Weather
EVT001212,2018-10-11T02:10:00,SkyWays,SK2801,Embraer 190,Turboprop,Berlin,Cairo,18.16676,-102.87501,Beijing,Australia,0,0,Major,Weather
EVT001213,2016-08-16T17:20:00,AeroExpress,AE4638,Bombardier Q400,Turboprop,Sydney,London,-18.12664,119.65897,London,China,2,4,Major,Runway excursion
EVT001214,2019-04-09T06:13:00,GlobalAir,GL4223,Airbus A320,Jet,London,Mumbai,59.88144,122.45586,Berlin,Egypt,0,1,Hull Loss,Engine failure
EVT001215,2020-04-27T00:47:00,IslandAir,IS1297,Airbus A330,Jet,London,Toronto,-31.42991,-51.21527,New York,Australia,0,0,Minor,Weather
EVT001216,2017-10-27T22:22:00,AeroExpress,AE4214,Embraer 190,Turboprop,Berlin,Mumbai,18.25482,144.29798,Sydney,Australia,0,0,Hull Loss,Pilot error
EVT001217,2017-04-18T01:11:00,AeroExpress,AE4071,Boeing 737,Jet,Paris,Sao Paulo,22.35012,-39.11538,Paris,Egypt,0,0,Unknown,Pilot error
EVT001218,2018-11-24T05:53:00,AeroExpress,AE6627,Boeing 747,Jet,Beijing,Cairo,-44.34813,-154.55861,London,India,0,0,Hull Loss,Runway excursion
EVT001219,2015-11-10T04:45:00,SkyWays,SK741,Boeing 737,Jet,Toronto,Sao Paulo,-51.23128,-1.88168,Berlin,USA,0,0,Major,Engine failure
EVT001220,2015-03-05T22:08:00,GlobalAir,GL2802,Airbus A330,Jet,Beijing,New York,17.19876,133.55994,Sydney,USA,0,0,Minor,Runway excursion
EVT001221,2016-04-14T11:05:00,IslandAir,IS6020,Bombardier Q400,Turboprop,Toronto,Sydney,-27.01606,-54.60091,Berlin,USA,0,0,Hull Loss,Engine failure
EVT001222,2017-01-10T07:09:00,IslandAir,IS548,Bombardier Q400,Turboprop,Toronto,Berlin,-32.78649,2.04773,Paris,Canada,2,2,Major,Bird strike
EVT001223,2019-11-08T13:17:00,AeroExpress,AE850,Bombardier Q400,Turboprop,Cairo,New York,22.51703,54.89918,Sydney,India,0,0,Major,Unknown
EVT001224,2019-02-14T20:25:00,NorthernFlights,NO345,Airbus A330,Jet,Toronto,Sao Paulo,48.01506,46.34791,Cairo,France,2,1,Hull Loss,Weather
EVT001225,2016-08-14T00:39:00,GlobalAir,GL4451,Airbus A330,Jet,Sao Paulo,Paris,31.21628,170.70792,Sao Paulo,China,0,0,Major,Runway excursion
EVT001226,2016-01-13T13:15:00,GlobalAir,GL580,Boeing 737,Jet,Cairo,Sydney,-47.96903,-20.59976,London,USA,0,1,Major,Unknown
EVT001227,2018-01-24T22:24:00,IslandAir,IS8991,Airbus A320,Jet,London,Toronto,-24.70156,48.23993,Berlin,UK,0,0,Major,Bird strike
EVT001228,2017-08-24T16:10:00,AeroExpress,AE3042,Bombardier Q400,Turboprop,Toronto,New York,-1.40586,-96.41847,Mumbai,UK,0,0,Hull Loss,Engine failure
EVT001229,2020-07-29T03:06:00,IslandAir,IS4886,Embraer 190,Turboprop,Beijing,Paris,-47.95858,120.71993,London,India,0,0,Minor,Unknown
EVT001230,2020-03-15T22:36:00,AeroExpress,AE1168,Embraer 190,Turboprop,Mumbai,Beijing,58.62015,-71.82367,Sydney,UK,0,0,Unknown,Runway excursion
EVT001231,2018-05-09T12:57:00,IslandAir,IS1198,Boeing 747,Jet,London,Cairo,33.42638,-2.82414,Sydney,Canada,0,0,Unknown,Engine failure
EVT001232,2015-12-20T07:18:00,AeroExpress,AE4516,Embraer 190,Turboprop,London,Berlin,-48.46324,160.51315,Beijing,Australia,0,0,Unknown,Runway excursion
EVT001233,2019-03-13T11:27:00,TransContinental,TR6115,Airbus A330,Jet,London,Toronto,46.51881,29.01931,Mumbai,India,0,0,Minor,Pilot error
EVT001234,2019-04-07T03:58:00,IslandAir,IS2514,Boeing 737,Jet,Berlin,New York,-42.74567,159.36419,Cairo,Egypt,0,0,Minor,Pilot error
EVT001235,2019-06-25T14:11:00,IslandAir,IS3120,Airbus A320,Jet,Toronto,Paris,-56.05301,165.05226,Toronto,France,1,0,Hull Loss,Runway excursion
EVT001236,2017-11-08T04:00:00,GlobalAir,GL579,Bombardier Q400,Turboprop,Paris,Sao Paulo,-8.4054,48.71472,Berlin,Australia,0,0,Unknown,Weather
EVT001237,2019-10-03T08:50:00,NorthernFlights,NO7364,Bombardier Q400,Turboprop,London,Mumbai,-38.16778,-8.54282,Beijing,UK,0,0,Major,Unknown
EVT001238,2018-04-24T09:27:00,NorthernFlights,NO4928,Embraer 190,Turboprop,Mumbai,Cairo,-3.12967,68.46141,Cairo,France,0,0,Minor,Runway excursion
EVT001239,2019-12-14T17:49:00,AeroExpress,AE6264,Boeing 737,Jet,Mumbai,Sydney,-24.05646,82.08057,Cairo,UK,1,0,Major,Unknown
EVT001240,2019-04-15T18:05:00,AeroExpress,AE3210,Airbus A320,Jet,Berlin,Cairo,27.75555,-66.85713,Mumbai,Germany,0,1,Minor,Weather
EVT001241,2017-07-29T23:59:00,NorthernFlights,NO8203,Airbus A320,Jet,London,Paris,-18.37607,177.23719,London,China,4,1,Hull Loss,Runway excursion
EVT001242,2015-12-02T18:44:00,AeroExpress,AE1876,Boeing 737,Jet,Beijing,New York,0.01082,-80.93007,Mumbai,Canada,2,1,Minor,Engine failure
EVT001243,2016-09-16T20:20:00,NorthernFlights,NO9760,Boeing 737,Jet,Berlin,Paris,47.1405,-130.64839,Beijing,Egypt,0,0,Hull Loss,Runway excursion
EVT001244,2017-05-12T19:40:00,SkyWays,SK3553,Airbus A330,Jet,Cairo,Mumbai,-21.80082,178.29755,Paris,France,2,1,Hull Loss,Pilot error
EVT001245,2020-12-08T23:56:00,GlobalAir,GL4428,Boeing 747,Jet,Sao Paulo,Beijing,42.23537,4.8832,London,China,0,0,Minor,Runway excursion
EVT001246,2018-08-04T07:29:00,SkyWays,SK9636,Airbus A330,Jet,London,Mumbai,28.32342,-110.31112,Paris,Egypt,0,0,Major,Mid-air collision
EVT001247,2016-07-09T08:54:00,TransContinental,TR1268,Boeing 737,Jet,London,Beijing,13.62696,91.49915,Paris,Germany,0,0,Minor,Runway excursion
EVT001248,2018-04-06T16:28:00,GlobalAir,GL7570,Boeing 737,Jet,Cairo,New York,41.23533,-179.79076,Beijing,USA,0,0,Major,Runway excursion
EVT001249,2018-05-20T20:03:00,NorthernFlights,NO1516,Boeing 737,Jet,Berlin,Mumbai,-59.02707,-136.7843,Paris,USA,0,0,Minor,Unknown
EVT001250,2020-09-04T05:29:00,SkyWays,SK9008,Embraer 190,Turboprop,Sydney,Paris,-1.81467,135.27858,Sao Paulo,China,3,1,Hull Loss,Mid-air collision
EVT001251,2019-01-13T21:23:00,TransContinental,TR8858,Bombardier Q400,Turboprop,Mumbai,Berlin,56.87375,-53.802,Beijing,Egypt,0,0,Unknown,Pilot error
EVT001252,2015-03-26T04:31:00,NorthernFlights,NO4917,Bombardier Q400,Turboprop,Sydney,Paris,38.80005,139.13671,Paris,Canada,0,0,Unknown,Runway excursion
EVT001253,2018-09-27T07:29:00,TransContinental,TR142,Boeing 747,Jet,Paris,Mumbai,-45.80279,120.35512,New York,UK,0,0,Major,Pilot error
EVT001254,2016-01-13T10:31:00,NorthernFlights,NO8378,Airbus A320,Jet,Cairo,Toronto,37.82485,-32.30079,London,India,0,0,Major,Engine failure
EVT001255,2018-10-17T21:58:00,AeroExpress,AE5781,Airbus A320,Jet,Cairo,Beijing,44.34654,17.40221,Beijing,Australia,0,0,Hull Loss,Runway excursion
EVT001256,2020-11-25T16:54:00,IslandAir,IS391,Airbus A330,Jet,Cairo,Paris,-20.61525,120.50252,Toronto,UK,0,0,Unknown,Weather
EVT001257,2020-12-08T18:41:00,NorthernFlights,NO5084,Boeing 737,Jet,Beijing,Sao Paulo,43.02459,-34.62142,Toronto,China,0,1,Hull Loss,Pilot error
EVT001258,2020-09-07T05:51:00,AeroExpress,AE9645,Boeing 747,Jet,Cairo,Toronto,-49.36075,-159.85474,London,Australia,0,0,Major,Bird strike
EVT001259,2020-07-25T07:11:00,SkyWays,SK2441,Embraer 190,Turboprop,Berlin,New York,25.27635,-54.77088,Toronto,USA,0,0,Major,Unknown
EVT001260,2018-11-30T20:25:00,TransContinental,TR2140,Airbus A320,Jet,Sydney,Mumbai,17.34564,154.64586,Toronto,France,0,0,Hull Loss,Engine failure
EVT001261,2016-10-20T19:58:00,AeroExpress,AE1280,Airbus A320,Jet,Sao Paulo,London,-13.87646,-120.28472,Paris,USA,0,0,Unknown,Unknown
EVT001262,2019-09-06T01:04:00,TransContinental,TR8692,Airbus A320,Jet,Berlin,Toronto,23.57482,-30.51608,Cairo,India,0,2,Unknown,Bird strike
EVT001263,2018-10-25T09:40:00,NorthernFlights,NO6766,Airbus A320,Jet,London,New York,25.79556,104.51463,Beijing,USA,0,0,Hull Loss,Unknown
EVT001264,2019-03-12T04:02:00,TransContinental,TR7664,Airbus A330,Jet,Beijing,Sao Paulo,16.55374,-108.29506,London,Australia,0,1,Minor,Pilot error
EVT001265,2020-01-04T20:42:00,SkyWays,SK6541,Bombardier Q400,Turboprop,New York,Berlin,-31.26323,125.66195,London,Australia,0,0,Major,Pilot error
EVT001266,2020-11-02T12:56:00,TransContinental,TR2924,Boeing 737,Jet,Beijing,Cairo,-28.06274,52.49606,Sydney,France,0,0,Major,Bird strike
EVT001267,2016-11-01T17:28:00,NorthernFlights,NO4147,Embraer 190,Turboprop,London,Beijing,-57.00571,-112.94422,Toronto,Egypt,0,0,Unknown,Engine failure
EVT001268,2018-10-15T02:16:00,TransContinental,TR9891,Boeing 737,Jet,Beijing,New York,13.77317,33.82905,London,India,0,0,Hull Loss,Runway excursion
EVT001269,2020-03-15T01:29:00,GlobalAir,GL2189,Embraer 190,Turboprop,Paris,Beijing,-5.05253,-102.43287,New York,France,0,0,Major,Engine failure
EVT001270,2019-05-09T14:15:00,AeroExpress,AE2612,Embraer 190,Turboprop,New York,Beijing,-19.41387,-23.14166,Mumbai,Australia,0,0,Major,Pilot error
EVT001271,2016-03-31T12:43:00,GlobalAir,GL6155,Boeing 737,Jet,London,Paris,-32.45876,80.92126,Cairo,Australia,0,1,Major,Unknown
EVT001272,2018-01-25T08:00:00,SkyWays,SK3254,Embraer 190,Turboprop,Mumbai,Cairo,38.67627,-70.40835,Berlin,China,3,1,Unknown,Bird strike
EVT001273,2019-03-13T13:25:00,IslandAir,IS8325,Airbus A320,Jet,Sydney,Berlin,-1.9919,-170.65462,Toronto,Egypt,0,0,Unknown,Weather
EVT001274,2017-11-02T22:41:00,IslandAir,IS9414,Boeing 737,Jet,Beijing,Sydney,21.70781,-122.10442,Beijing,China,2,0,Major,Pilot error
EVT001275,2015-11-21T04:57:00,TransContinental,TR1333,Boeing 737,Jet,London,Paris,-0.01687,-66.89821,Toronto,UK,0,0,Hull Loss,Mid-air collision
EVT001276,2019-09-24T10:05:00,SkyWays,SK2142,Boeing 747,Jet,Beijing,Cairo,6.92441,-110.08234,Mumbai,India,0,2,Minor,Mid-air collision
EVT001277,2020-04-08T05:18:00,IslandAir,IS1064,Boeing 737,Jet,New York,Berlin,18.97895,135.77636,Beijing,Germany,0,0,Minor,Unknown
EVT001278,2017-08-30T13:06:00,TransContinental,TR991,Boeing 747,Jet,Sydney,Sao Paulo,-27.69058,120.19902,Sao Paulo,Australia,0,0,Unknown,Pilot error
EVT001279,2018-11-25T17:06:00,AeroExpress,AE3380,Airbus A320,Jet,Mumbai,London,56.77639,-40.89451,Toronto,France,0,0,Unknown,Weather
EVT001280,2019-09-06T07:09:00,GlobalAir,GL6727,Bombardier Q400,Turboprop,Berlin,Sao Paulo,40.8958,-145.03218,Paris,China,0,1,Unknown,Pilot error
EVT001281,2019-02-18T04:45:00,AeroExpress,AE6799,Boeing 737,Jet,New York,Sao Paulo,-6.93465,-82.27322,New York,UK,0,0,Unknown,Runway excursion
EVT001282,2017-09-23T09:19:00,SkyWays,SK1644,Airbus A320,Jet,Cairo,New York,-20.76758,-64.41624,Cairo,France,0,0,Minor,Runway excursion
EVT001283,2015-03-22T08:41:00,GlobalAir,GL4502,Airbus A320,Jet,Cairo,Sydney,50.77965,88.74343,New York,France,0,0,Major,Runway excursion
EVT001284,2015-09-27T18:00:00,GlobalAir,GL8050,Airbus A330,Jet,Mumbai,Paris,24.93324,-14.96199,Beijing,India,2,2,Major,Bird strike
EVT001285,2018-02-17T15:45:00,AeroExpress,AE1641,Bombardier Q400,Turboprop,Beijing,Paris,0.27788,-83.22458,Sao Paulo,Egypt,0,0,Major,Bird strike
EVT001286,2017-07-16T09:58:00,IslandAir,IS2116,Airbus A320,Jet,London,Berlin,-14.82146,113.08881,Sao Paulo,Egypt,2,1,Unknown,Runway excursion
EVT001287,2019-03-18T16:13:00,GlobalAir,GL6491,Bombardier Q400,Turboprop,Berlin,Cairo,-56.00358,-93.62834,Berlin,Germany,0,0,Unknown,Mid-air collision
EVT001288,2017-04-17T21:31:00,AeroExpress,AE7308,Embraer 190,Turboprop,Toronto,Mumbai,-13.2642,-87.4787,Sydney,Canada,0,0,Unknown,Bird strike
EVT001289,2020-06-11T21:46:00,AeroExpress,AE9019,Boeing 737,Jet,Sydney,Toronto,34.48949,-64.81584,London,China,0,0,Unknown,Pilot error
EVT001290,2020-07-28T03:55:00,NorthernFlights,NO7552,Embraer 190,Turboprop,Mumbai,Berlin,-56.63399,132.3521,London,Egypt,0,0,Hull Loss,Mid-air collision
EVT001291,2016-04-21T17:26:00,IslandAir,IS3885,Boeing 737,Jet,Toronto,London,54.86264,121.39482,Cairo,China,4,0,Unknown,Pilot error
EVT001292,2017-12-31T12:00:00,AeroExpress,AE9495,Embraer 190,Turboprop,New York,Beijing,-48.27557,37.5273,Paris,India,0,0,Major,Engine failure
EVT001293,2020-03-21T06:47:00,AeroExpress,AE6407,Airbus A330,Jet,Mumbai,New York,-5.31104,37.52603,London,India,0,0,Major,Weather
EVT001294,2015-07-24T14:44:00,TransContinental,TR2642,Embraer 190,Turboprop,Toronto,Sao Paulo,-23.45507,-137.47371,Toronto,Brazil,0,0,Major,Mid-air collision
EVT001295,2015-11-30T15:43:00,GlobalAir,GL7432,Boeing 747,Jet,Cairo,London,13.33981,-155.0281,Beijing,Australia,5,2,Hull Loss,Engine failure
EVT001296,2020-03-04T07:45:00,IslandAir,IS4890,Airbus A330,Jet,Beijing,Paris,-30.39138,-21.3089,New York,Germany,0,0,Unknown,Unknown
EVT001297,2017-12-11T05:04:00,TransContinental,TR6466,Boeing 737,Jet,Toronto,New York,52.68786,-171.8761,Cairo,Australia,0,0,Unknown,Unknown
EVT001298,2019-06-27T06:24:00,GlobalAir,GL9625,Bombardier Q400,Turboprop,Paris,New York,-29.24056,-167.57839,New York,UK,0,0,Hull Loss,Engine failure
EVT001299,2016-03-23T07:27:00,AeroExpress,AE2316,Embraer 190,Turboprop,Cairo,Paris,40.43929,89.87217,Sao Paulo,Brazil,3,2,Unknown,Unknown
EVT001300,2019-07-27T12:28:00,SkyWays,SK2450,Bombardier Q400,Turboprop,Berlin,Cairo,6.47431,50.68569,Beijing,USA,0,0,Minor,Bird strike
EVT001301,2015-04-08T07:06:00,NorthernFlights,NO3593,Airbus A330,Jet,Cairo,Paris,-7.38204,-78.8725,London,Australia,0,0,Hull Loss,Bird strike
EVT001302,2017-10-24T16:06:00,GlobalAir,GL5910,Boeing 747,Jet,Sao Paulo,Cairo,2.75564,131.66118,Sydney,China,0,0,Minor,Pilot error
EVT001303,2018-11-29T10:39:00,SkyWays,SK9239,Airbus A330,Jet,New York,Sao Paulo,5.35958,-40.10919,Beijing,USA,0,0,Major,Runway excursion
EVT001304,2015-04-21T18:56:00,GlobalAir,GL4605,Boeing 747,Jet,New York,Beijing,34.04747,-123.32038,New York,Canada,0,0,Hull Loss,Pilot error
EVT001305,2016-09-10T20:15:00,NorthernFlights,NO8200,Boeing 737,Jet,New York,Cairo,-45.53394,-10.02352,Cairo,China,0,1,Minor,Unknown
EVT001306,2016-01-31T22:09:00,NorthernFlights,NO3086,Airbus A330,Jet,Paris,Beijing,-13.7376,62.33551,Beijing,India,2,2,Hull Loss,Runway excursion
EVT001307,2015-05-01T20:10:00,AeroExpress,AE913,Bombardier Q400,Turboprop,Sao Paulo,Paris,43.74316,80.85623,Toronto,Egypt,0,0,Major,Mid-air collision
EVT001308,2015-05-31T12:29:00,NorthernFlights,NO2070,Embraer 190,Turboprop,London,Berlin,-52.16797,-142.64435,London,Canada,0,0,Hull Loss,Pilot error
EVT001309,2015-01-03T03:59:00,GlobalAir,GL2706,Boeing 747,Jet,Toronto,Cairo,-54.32999,-104.57862,Sydney,India,0,0,Minor,Bird strike
EVT001310,2018-05-27T00:55:00,TransContinental,TR276,Airbus A320,Jet,Cairo,Toronto,36.13678,-44.68068,Sydney,USA,0,0,Major,Unknown
EVT001311,2018-05-03T17:09:00,IslandAir,IS7981,Boeing 737,Jet,Mumbai,Sydney,39.65716,-38.63536,New York,France,0,0,Major,Engine failure
EVT001312,2019-11-15T20:58:00,SkyWays,SK3241,Embraer 190,Turboprop,London,Beijing,24.53869,-169.01066,Berlin,Canada,0,0,Hull Loss,Engine failure
EVT001313,2020-09-19T01:35:00,TransContinental,TR448,Airbus A320,Jet,Toronto,New York,30.73029,152.57655,London,Brazil,0,0,Hull Loss,Bird strike
EVT001314,2020-04-20T23:52:00,GlobalAir,GL4259,Boeing 747,Jet,London,Berlin,-31.58908,20.35363,Paris,USA,0,1,Minor,Runway excursion
EVT001315,2016-01-16T15:43:00,GlobalAir,GL279,Embraer 190,Turboprop,Berlin,Sydney,-29.21271,-47.66642,Mumbai,India,1,1,Minor,Mid-air collision
EVT001316,2016-01-12T08:07:00,GlobalAir,GL9681,Boeing 747,Jet,Cairo,New York,8.66328,-163.65194,Berlin,Germany,0,0,Minor,Runway excursion
EVT001317,2017-09-20T08:41:00,AeroExpress,AE1780,Embraer 190,Turboprop,Berlin,Toronto,-24.01541,92.85871,Berlin,USA,0,0,Major,Weather
EVT001318,2016-03-11T00:49:00,NorthernFlights,NO8082,Airbus A330,Jet,Toronto,London,50.50747,-153.65879,Cairo,Canada,0,0,Major,Unknown
EVT001319,2017-09-14T23:28:00,IslandAir,IS6455,Boeing 747,Jet,Cairo,London,-47.90608,-18.21951,Toronto,UK,0,0,Major,Bird strike
EVT001320,2020-07-08T15:35:00,IslandAir,IS9214,Bombardier Q400,Turboprop,London,Sao Paulo,-12.90075,-4.95184,Beijing,India,0,0,Major,Unknown
EVT001321,2018-09-09T13:03:00,SkyWays,SK3427,Bombardier Q400,Turboprop,Berlin,Beijing,-50.21808,-26.41675,Paris,Australia,0,0,Hull Loss,Engine failure
EVT001322,2015-06-06T10:57:00,AeroExpress,AE495,Airbus A330,Jet,Toronto,Sydney,-0.78217,93.46387,Paris,France,0,0,Hull Loss,Unknown
EVT001323,2015-09-04T06:44:00,NorthernFlights,NO3498,Boeing 747,Jet,New York,Mumbai,0.2115,13.22586,Sydney,Brazil,0,0,Unknown,Runway excursion
EVT001324,2016-07-25T13:26:00,TransContinental,TR7015,Boeing 747,Jet,New York,Beijing,58.41547,179.45086,Cairo,France,0,0,Unknown,Bird strike
EVT001325,2016-04-22T16:16:00,IslandAir,IS6257,Airbus A330,Jet,Sydney,Sao Paulo,-25.59481,-93.81075,Mumbai,France,0,0,Hull Loss,Unknown
EVT001326,2017-04-05T13:40:00,SkyWays,SK9749,Airbus A330,Jet,Beijing,Cairo,58.35701,-92.98606,Beijing,Australia,0,0,Unknown,Unknown
EVT001327,2017-04-04T15:49:00,AeroExpress,AE7199,Boeing 737,Jet,New York,Sao Paulo,-43.73458,172.90581,London,China,0,1,Unknown,Bird strike
EVT001328,2018-08-26T02:11:00,IslandAir,IS6721,Airbus A330,Jet,Mumbai,Toronto,-6.44611,-32.75054,Sydney,China,0,0,Unknown,Weather
EVT001329,2015-06-24T14:01:00,AeroExpress,AE4389,Boeing 747,Jet,Sydney,Sao Paulo,4.98827,148.67028,London,Egypt,2,1,Unknown,Unknown
EVT001330,2018-10-02T03:51:00,IslandAir,IS5856,Airbus A330,Jet,Beijing,Toronto,-19.06722,23.85831,Berlin,Brazil,0,0,Minor,Bird strike
EVT001331,2015-11-30T23:18:00,GlobalAir,GL298,Airbus A330,Jet,New York,Cairo,34.56556,-139.64992,Beijing,Germany,0,0,Minor,Unknown
EVT001332,2018-03-22T06:51:00,TransContinental,TR7954,Airbus A330,Jet,Sydney,Toronto,-5.21583,6.84849,Sao Paulo,India,0,0,Unknown,Runway excursion
EVT001333,2015-06-30T12:34:00,NorthernFlights,NO3525,Boeing 737,Jet,New York,Toronto,0.53469,76.09399,Beijing,Australia,0,0,Major,Engine failure
EVT001334,2018-12-11T10:25:00,TransContinental,TR6118,Boeing 737,Jet,Cairo,Sao Paulo,33.99541,20.64721,Sao Paulo,USA,0,0,Major,Engine failure
